場名,場コード,開催日,レース,枠,登録番号,級別,氏名,F数,L数,平均ST,全国勝率,全国2連率,全国3連率,当地勝率,当地2連率,当地3連率,支部,出身,年齢,締切時刻
丸亀,15,20260620,8R,5,5157,B1,市川　　健太,0,0,0.16,4.05,21.84,34.48,3.67,11.11,22.22,滋賀,京都,28,18:27
丸亀,15,20260620,8R,6,5403,B2,藤山　　湧太,0,0,0.19,2.03,1.33,6.67,0.00,0.00,0.00,徳島,徳島,22,18:27
丸亀,15,20260620,9R,1,5298,A2,水谷　　理人,0,0,0.15,6.88,49.17,71.67,5.42,38.05,54.87,香川,香川,23,18:56
丸亀,15,20260620,9R,2,5280,A2,廣瀬　　　凜,0,0,0.17,7.05,54.26,75.19,4.50,30.00,30.00,滋賀,京都,23,18:56
丸亀,15,20260620,9R,3,5201,B1,村上　宗太郎,0,0,0.22,5.48,38.71,51.61,0.00,0.00,0.00,東京,北海道,23,18:56
丸亀,15,20260620,9R,4,5134,B1,大原　　祥昌,0,0,0.15,5.87,46.24,56.99,4.55,27.27,54.55,広島,広島,26,18:56
丸亀,15,20260620,9R,5,5147,B2,田中　　勇輔,1,0,0.16,4.44,27.87,40.98,0.00,0.00,0.00,埼玉,埼玉,32,18:56
丸亀,15,20260620,9R,6,5271,B1,杉山　　太陽,0,0,0.17,3.72,15.28,30.56,2.58,12.12,12.12,福岡,福岡,24,18:56
丸亀,15,20260620,10R,1,5018,A1,竹下　　大樹,0,0,0.16,6.58,45.83,66.67,5.04,30.43,52.17,福岡,福岡,27,19:27
丸亀,15,20260620,10R,2,5150,A2,坂本　　雄紀,0,0,0.15,6.69,52.88,71.15,6.05,45.00,70.00,群馬,群馬,31,19:27
丸亀,15,20260620,10R,3,5114,A2,小林　　孝彰,0,0,0.16,5.78,42.52,60.63,4.50,20.00,40.00,福井,石川,26,19:27
丸亀,15,20260620,10R,4,5211,B1,高井　　駿弥,0,0,0.18,4.31,16.87,39.76,0.00,0.00,0.00,愛知,愛知,27,19:27
丸亀,15,20260620,10R,5,5190,B1,大月　　遊雅,0,0,0.18,4.44,22.22,42.22,3.40,20.00,30.00,東京,茨城,25,19:27
丸亀,15,20260620,10R,6,5288,B1,尾道　　佳諭,0,0,0.16,3.58,12.50,25.00,0.00,0.00,0.00,埼玉,長崎,26,19:27
丸亀,15,20260620,11R,1,5257,A1,西丸　侑太朗,0,0,0.15,6.31,42.04,61.15,6.05,40.31,60.47,香川,香川,22,20:01
丸亀,15,20260620,11R,2,5216,A2,長谷川　晴哉,0,0,0.15,6.25,42.86,67.14,5.63,37.50,62.50,群馬,群馬,26,20:01
丸亀,15,20260620,11R,3,5255,A2,藤原　　仙二,1,0,0.17,6.87,50.00,71.43,6.63,52.63,68.42,滋賀,滋賀,22,20:01
丸亀,15,20260620,11R,4,5207,B1,高山　　敬悟,0,0,0.15,5.31,38.03,50.70,1.29,0.00,0.00,福岡,福岡,28,20:01
丸亀,15,20260620,11R,5,5325,B1,澁川　　　夏,0,0,0.16,5.66,36.89,61.17,4.11,11.11,33.33,大阪,大阪,22,20:01
丸亀,15,20260620,11R,6,5339,B1,石井　　伸長,0,0,0.16,5.36,31.58,55.26,4.54,23.68,39.47,香川,愛媛,25,20:01
丸亀,15,20260620,12R,1,5224,A1,西岡　　顕心,0,0,0.15,7.25,50.39,70.08,7.03,48.30,75.57,香川,香川,24,20:31
丸亀,15,20260620,12R,2,5068,A1,前田　　　滉,0,0,0.15,7.40,58.43,67.42,0.00,0.00,0.00,愛知,愛知,26,20:31
丸亀,15,20260620,12R,3,5028,A1,原田　才一郎,0,0,0.16,6.73,51.46,67.96,0.00,0.00,0.00,福岡,福岡,29,20:31
丸亀,15,20260620,12R,4,5191,A1,飛田　　江己,0,0,0.13,6.84,52.90,69.57,8.30,80.00,80.00,埼玉,東京,25,20:31
丸亀,15,20260620,12R,5,5221,A1,竹間　　隆晟,0,0,0.15,6.61,47.18,66.90,5.62,46.15,53.85,大阪,大阪,25,20:31
丸亀,15,20260620,12R,6,5278,A1,田中　　駿兵,0,0,0.14,7.28,60.96,73.97,6.38,50.00,56.25,徳島,徳島,23,20:31
児島,16,20260621,1R,1,4144,A2,石塚　　久也,0,0,0.19,6.35,43.75,65.18,5.40,33.33,50.00,埼玉,埼玉,44,10:49
児島,16,20260621,1R,2,5317,B1,長尾　　萌加,0,0,0.18,4.80,22.22,45.37,3.77,14.41,32.43,岡山,岡山,25,10:49
児島,16,20260621,1R,3,3832,B1,下田　　哲也,0,0,0.16,2.17,0.00,6.67,5.15,26.09,54.35,香川,香川,51,10:49
児島,16,20260621,1R,4,4180,B1,上野　　秀和,0,0,0.17,5.53,31.31,57.58,4.71,28.57,46.43,福岡,福岡,43,10:49
児島,16,20260621,1R,5,4840,B1,鈴木　　秀茉,0,0,0.16,5.02,33.33,48.48,5.80,50.00,60.00,静岡,静岡,34,10:49
児島,16,20260621,1R,6,5467,B2,野村　　羽玖,0,0,,2.13,0.00,12.50,0.00,0.00,0.00,大阪,大阪,19,10:49
児島,16,20260621,2R,1,3233,B1,小畑　　実成,0,0,0.17,4.35,23.23,37.37,4.82,25.64,46.15,岡山,岡山,59,11:15
児島,16,20260621,2R,2,4669,B1,井上　　　茂,0,0,0.17,5.00,29.67,50.55,4.50,27.78,36.11,福岡,福岡,41,11:15
児島,16,20260621,2R,3,4846,B1,佐藤　　駿介,0,0,0.17,4.44,25.53,41.49,4.43,28.57,42.86,山口,山口,32,11:15
児島,16,20260621,2R,4,4891,B1,寺島　　美里,0,0,0.15,5.13,26.58,43.04,5.45,29.03,48.39,東京,福島,36,11:15
児島,16,20260621,2R,5,4271,B1,川崎　　公靖,0,0,0.16,4.14,20.56,35.51,4.27,19.23,42.31,広島,広島,44,11:15
児島,16,20260621,2R,6,5450,B2,藤本　　遼磨,0,0,,1.53,0.00,0.00,0.00,0.00,0.00,大阪,大阪,22,11:15
児島,16,20260621,3R,1,4872,B1,山下　　流心,0,0,0.16,4.53,25.64,40.17,5.87,40.00,56.67,広島,広島,33,11:43
児島,16,20260621,3R,2,4336,B1,松田　　竜馬,0,0,0.15,4.86,27.06,45.88,5.44,33.33,44.44,福岡,鹿児島,42,11:43
児島,16,20260621,3R,3,5206,B1,梅原　　祥平,1,0,0.14,4.16,21.57,36.27,4.24,27.18,35.92,岡山,鳥取,28,11:43
児島,16,20260621,3R,4,5004,B1,河野　　主樹,0,0,0.16,5.77,36.67,56.67,7.00,50.00,75.00,大阪,大阪,30,11:43
児島,16,20260621,3R,5,4450,A2,平高　　奈菜,0,0,0.15,5.96,40.43,55.32,6.77,53.85,73.08,香川,愛媛,38,11:43
児島,16,20260621,3R,6,4036,A1,金田　　　諭,0,0,0.16,6.49,45.45,70.25,6.67,60.00,73.33,埼玉,埼玉,47,11:43
児島,16,20260621,4R,1,3712,B1,淺香　　文武,0,0,0.15,4.72,30.00,42.22,7.22,55.56,77.78,三重,三重,51,12:12
児島,16,20260621,4R,2,4977,A2,馬野　　　耀,0,0,0.16,5.88,36.23,62.32,5.42,41.67,58.33,大阪,大阪,32,12:12
児島,16,20260621,4R,3,5338,B1,香月　　大輝,0,0,0.18,4.11,20.65,35.87,2.44,0.00,0.00,福岡,福岡,25,12:12
児島,16,20260621,4R,4,4852,A1,川原　　祐明,0,0,0.15,7.14,54.48,73.13,0.00,0.00,0.00,香川,愛媛,31,12:12
児島,16,20260621,4R,5,4172,A2,森定　　晃史,0,0,0.15,6.16,44.78,63.43,6.65,51.90,73.42,岡山,岡山,43,12:12
児島,16,20260621,4R,6,3207,B1,田村　　美和,0,0,0.17,3.36,11.36,20.45,4.22,11.11,33.33,東京,沖縄,60,12:12
児島,16,20260621,5R,1,4656,B1,大崎　　　翔,0,0,0.14,5.55,38.64,54.55,4.78,33.33,38.89,兵庫,兵庫,38,12:43
児島,16,20260621,5R,2,5082,B1,一色　　凌雅,0,0,0.20,5.24,31.82,55.45,6.00,45.45,54.55,愛知,愛知,27,12:43
児島,16,20260621,5R,3,4832,A1,権藤　　俊光,0,0,0.15,6.59,44.80,60.80,7.33,58.97,74.36,大阪,大阪,39,12:43
児島,16,20260621,5R,4,4358,B1,松本　　庸平,0,0,0.20,3.79,25.93,30.86,7.00,50.00,66.67,三重,三重,41,12:43
児島,16,20260621,5R,5,3489,A2,大場　　　敏,0,0,0.16,5.72,36.22,55.91,4.64,18.18,36.36,静岡,静岡,59,12:43
児島,16,20260621,5R,6,5404,B2,内田　　　壮,0,0,0.24,1.89,0.00,8.20,0.00,0.00,0.00,山口,山口,22,12:43
児島,16,20260621,6R,1,5311,B1,小林　　京平,0,0,0.17,5.38,31.11,54.44,2.29,0.00,11.76,山口,山口,28,13:12
児島,16,20260621,6R,2,4743,A1,木村　　仁紀,0,0,0.15,6.33,38.97,61.76,6.43,40.00,60.00,滋賀,京都,33,13:12
児島,16,20260621,6R,3,4180,B1,上野　　秀和,0,0,0.17,5.53,31.31,57.58,4.71,28.57,46.43,福岡,福岡,43,13:12
児島,16,20260621,6R,4,4214,A2,林　　　祐介,0,0,0.17,5.38,32.29,54.17,5.66,36.52,58.26,岡山,岡山,41,13:12
児島,16,20260621,6R,5,3842,B1,星野　　太郎,0,0,0.18,4.75,25.35,43.66,5.89,33.33,66.67,三重,三重,50,13:12
児島,16,20260621,6R,6,3895,B1,堀本　　裕也,0,0,0.18,3.96,18.87,37.74,0.00,0.00,0.00,愛知,愛知,49,13:12
児島,16,20260621,7R,1,4146,B1,柳橋　　宏紀,0,0,0.16,5.76,35.65,60.87,4.83,16.67,50.00,滋賀,京都,44,13:42
児島,16,20260621,7R,2,3233,B1,小畑　　実成,0,0,0.17,4.35,23.23,37.37,4.82,25.64,46.15,岡山,岡山,59,13:42
児島,16,20260621,7R,3,4518,A2,大須賀　　友,0,0,0.18,6.93,55.43,71.74,5.40,33.33,46.67,愛知,愛知,39,13:42
児島,16,20260621,7R,4,3832,B1,下田　　哲也,0,0,0.16,2.17,0.00,6.67,5.15,26.09,54.35,香川,香川,51,13:42
児島,16,20260621,7R,5,3422,A1,服部　　幸男,0,0,0.15,5.96,42.98,53.72,5.82,45.45,54.55,静岡,静岡,55,13:42
児島,16,20260621,7R,6,5259,B1,野田　　昇吾,0,0,0.15,3.19,10.34,18.97,0.00,0.00,0.00,埼玉,福岡,32,13:42
児島,16,20260621,8R,1,3999,A1,大瀧　明日香,1,0,0.15,6.23,44.20,63.77,5.95,40.91,63.64,愛知,静岡,46,14:10
児島,16,20260621,8R,2,4891,B1,寺島　　美里,0,0,0.15,5.13,26.58,43.04,5.45,29.03,48.39,東京,福島,36,14:10
児島,16,20260621,8R,3,4450,A2,平高　　奈菜,0,0,0.15,5.96,40.43,55.32,6.77,53.85,73.08,香川,愛媛,38,14:10
児島,16,20260621,8R,4,5317,B1,長尾　　萌加,0,0,0.18,4.80,22.22,45.37,3.77,14.41,32.43,岡山,岡山,25,14:10
児島,16,20260621,8R,5,4443,A2,津田　　裕絵,0,0,0.19,5.49,35.34,55.64,5.35,41.18,52.94,山口,山口,39,14:10
児島,16,20260621,8R,6,5248,B1,本田　　　愛,0,0,0.22,4.48,19.05,45.24,4.40,20.00,60.00,静岡,静岡,24,14:10
児島,16,20260621,9R,1,3746,A2,岡瀬　　正人,0,0,0.17,5.49,33.85,53.85,5.91,42.07,59.15,岡山,岡山,51,14:47
児島,16,20260621,9R,2,4840,B1,鈴木　　秀茉,0,0,0.16,5.02,33.33,48.48,5.80,50.00,60.00,静岡,静岡,34,14:47
児島,16,20260621,9R,3,3712,B1,淺香　　文武,0,0,0.15,4.72,30.00,42.22,7.22,55.56,77.78,三重,三重,51,14:47
児島,16,20260621,9R,4,4872,B1,山下　　流心,0,0,0.16,4.53,25.64,40.17,5.87,40.00,56.67,広島,広島,33,14:47
児島,16,20260621,9R,5,4669,B1,井上　　　茂,0,0,0.17,5.00,29.67,50.55,4.50,27.78,36.11,福岡,福岡,41,14:47
児島,16,20260621,9R,6,4142,A2,平野　　和明,0,0,0.17,5.68,33.87,57.26,5.70,35.00,55.00,愛知,愛知,45,14:47
児島,16,20260621,10R,1,4172,A2,森定　　晃史,0,0,0.15,6.16,44.78,63.43,6.65,51.90,73.42,岡山,岡山,43,15:19
児島,16,20260621,10R,2,4521,A1,小池　　公生,1,0,0.17,5.11,33.04,47.32,6.27,40.91,72.73,福岡,福岡,39,15:19
児島,16,20260621,10R,3,4271,B1,川崎　　公靖,0,0,0.16,4.14,20.56,35.51,4.27,19.23,42.31,広島,広島,44,15:19
児島,16,20260621,10R,4,4144,A2,石塚　　久也,0,0,0.19,6.35,43.75,65.18,5.40,33.33,50.00,埼玉,埼玉,44,15:19
児島,16,20260621,10R,5,5082,B1,一色　　凌雅,0,0,0.20,5.24,31.82,55.45,6.00,45.45,54.55,愛知,愛知,27,15:19
児島,16,20260621,10R,6,5004,B1,河野　　主樹,0,0,0.16,5.77,36.67,56.67,7.00,50.00,75.00,大阪,大阪,30,15:19
児島,16,20260621,11R,1,4133,A1,高橋　　正男,0,0,0.15,6.48,54.37,66.02,6.26,46.51,58.14,兵庫,兵庫,45,15:54
児島,16,20260621,11R,2,3489,A2,大場　　　敏,0,0,0.16,5.72,36.22,55.91,4.64,18.18,36.36,静岡,静岡,59,15:54
児島,16,20260621,11R,3,3842,B1,星野　　太郎,0,0,0.18,4.75,25.35,43.66,5.89,33.33,66.67,三重,三重,50,15:54
児島,16,20260621,11R,4,4518,A2,大須賀　　友,0,0,0.18,6.93,55.43,71.74,5.40,33.33,46.67,愛知,愛知,39,15:54
児島,16,20260621,11R,5,4336,B1,松田　　竜馬,0,0,0.15,4.86,27.06,45.88,5.44,33.33,44.44,福岡,鹿児島,42,15:54
児島,16,20260621,11R,6,4977,A2,馬野　　　耀,0,0,0.16,5.88,36.23,62.32,5.42,41.67,58.33,大阪,大阪,32,15:54
児島,16,20260621,12R,1,4832,A1,権藤　　俊光,0,0,0.15,6.59,44.80,60.80,7.33,58.97,74.36,大阪,大阪,39,16:32
児島,16,20260621,12R,2,3422,A1,服部　　幸男,0,0,0.15,5.96,42.98,53.72,5.82,45.45,54.55,静岡,静岡,55,16:32
児島,16,20260621,12R,3,3999,A1,大瀧　明日香,1,0,0.15,6.23,44.20,63.77,5.95,40.91,63.64,愛知,静岡,46,16:32
児島,16,20260621,12R,4,4036,A1,金田　　　諭,0,0,0.16,6.49,45.45,70.25,6.67,60.00,73.33,埼玉,埼玉,47,16:32
児島,16,20260621,12R,5,4743,A1,木村　　仁紀,0,0,0.15,6.33,38.97,61.76,6.43,40.00,60.00,滋賀,京都,33,16:32
児島,16,20260621,12R,6,4852,A1,川原　　祐明,0,0,0.15,7.14,54.48,73.13,0.00,0.00,0.00,香川,愛媛,31,16:32
宮島,17,20260620,1R,1,3918,A2,深井　　利寿,0,0,0.18,6.59,46.72,69.67,6.38,48.28,65.52,滋賀,滋賀,51,10:45
宮島,17,20260620,1R,2,3797,B1,岩井　　　繁,0,0,0.19,3.80,15.74,29.63,4.40,21.00,39.00,広島,広島,52,10:45
宮島,17,20260620,1R,3,3637,B1,齋藤　　和政,0,0,0.18,4.20,21.11,37.78,2.78,0.00,11.11,愛知,愛知,55,10:45
宮島,17,20260620,1R,4,3990,B1,芹澤　　克彦,0,0,0.15,4.87,26.26,42.42,4.79,31.03,41.38,静岡,静岡,47,10:45
宮島,17,20260620,1R,5,3647,B1,伊藤　　雄二,0,0,0.19,3.11,9.78,21.74,4.18,23.53,29.41,埼玉,埼玉,53,10:45
宮島,17,20260620,1R,6,3630,B2,黒田　　誠司,0,0,0.17,3.68,11.67,26.67,3.63,12.50,31.25,静岡,静岡,56,10:45
宮島,17,20260620,2R,1,3544,B2,豊田　　訓靖,0,0,0.21,3.77,15.91,29.55,3.25,12.50,25.00,静岡,静岡,57,11:14
宮島,17,20260620,2R,2,3988,A2,古川　　誠之,0,0,0.15,5.75,38.79,58.62,5.35,35.00,45.00,愛知,愛知,47,11:14
宮島,17,20260620,2R,3,3663,A2,木山　　和幸,0,0,0.16,5.67,36.94,57.66,5.68,38.79,58.62,広島,広島,56,11:14
宮島,17,20260620,2R,4,3381,B1,滝沢　　芳行,0,0,0.15,5.09,32.22,44.44,4.67,29.63,44.44,埼玉,埼玉,57,11:14
宮島,17,20260620,2R,5,3654,A1,武田　　光史,0,0,0.15,6.76,56.03,68.97,6.79,64.29,78.57,福井,福井,52,11:14
宮島,17,20260620,2R,6,3825,B1,宮嵜　隆太郎,0,0,0.13,2.96,13.21,16.98,4.20,26.67,46.67,福岡,福岡,52,11:14
宮島,17,20260620,3R,1,3434,B1,松尾　　宣邦,0,0,0.17,4.42,22.68,37.11,5.40,30.00,60.00,福岡,福岡,57,11:43
宮島,17,20260620,3R,2,3482,A2,金子　　猛志,0,0,0.16,5.17,33.33,50.00,2.87,0.00,13.33,群馬,群馬,55,11:43
宮島,17,20260620,3R,3,3775,B1,泉　　　啓文,0,0,0.17,3.90,17.98,30.34,5.40,33.33,56.67,岡山,岡山,51,11:43
宮島,17,20260620,3R,4,3740,A1,大澤　　普司,0,0,0.16,6.19,43.70,58.52,5.00,35.71,42.86,群馬,群馬,52,11:43
宮島,17,20260620,3R,5,3912,A2,川原　　正明,0,0,0.14,5.59,39.05,53.33,5.58,41.94,51.61,福井,石川,52,11:43
宮島,17,20260620,3R,6,3621,B1,天野　　晶夫,2,0,0.18,5.75,36.92,63.08,6.00,41.18,58.82,愛知,愛知,52,11:43
宮島,17,20260620,4R,1,3714,B1,梶原　　　正,0,0,0.15,4.85,27.17,45.65,4.76,23.81,47.62,福岡,福岡,51,12:12
宮島,17,20260620,4R,2,3353,B2,前田　　光昭,0,0,0.17,3.55,11.67,26.67,0.00,0.00,0.00,埼玉,埼玉,57,12:12
宮島,17,20260620,4R,3,3978,A1,齊藤　　　仁,1,0,0.13,5.93,36.36,55.45,7.06,52.94,70.59,東京,東京,48,12:12
宮島,17,20260620,4R,4,2878,B1,富山　　弘幸,0,0,0.17,5.22,26.37,54.95,5.34,34.48,48.28,大阪,大阪,67,12:12
宮島,17,20260620,4R,5,3911,A2,鈴木　　　猛,0,0,0.16,5.41,36.36,47.93,4.78,11.11,55.56,東京,東京,52,12:12
宮島,17,20260620,4R,6,3568,B1,木村　　光宏,0,0,0.17,4.14,22.45,36.73,4.03,26.67,33.33,香川,香川,55,12:12
宮島,17,20260620,5R,1,3744,A1,徳増　　秀樹,0,0,0.13,6.24,44.36,57.89,7.79,75.00,75.00,静岡,静岡,51,12:42
宮島,17,20260620,5R,2,3982,B1,福田　　　理,0,0,0.15,3.82,18.89,30.00,4.12,18.60,32.56,岡山,岡山,48,12:42
宮島,17,20260620,5R,3,3563,B1,堤　　　　昇,0,0,0.16,5.17,30.48,49.52,0.00,0.00,0.00,静岡,静岡,56,12:42
宮島,17,20260620,5R,4,4156,A2,浜野　　孝志,0,0,0.14,5.02,26.00,47.00,5.75,37.50,50.00,三重,三重,45,12:42
宮島,17,20260620,5R,5,4035,B1,杉江　　浩明,0,0,0.20,3.94,23.36,35.51,3.78,11.11,22.22,愛知,愛知,47,12:42
宮島,17,20260620,5R,6,3516,B1,吉原　　聖人,0,0,0.17,4.34,29.03,37.10,3.50,18.75,28.13,広島,広島,58,12:42
宮島,17,20260620,6R,1,3647,B1,伊藤　　雄二,0,0,0.19,3.11,9.78,21.74,4.18,23.53,29.41,埼玉,埼玉,53,13:23
宮島,17,20260620,6R,2,3257,A2,田頭　　　実,0,0,0.13,6.46,52.63,64.47,5.40,30.00,60.00,福岡,福岡,59,13:23
宮島,17,20260620,6R,3,3898,A1,平田　　忠則,0,0,0.14,6.97,50.50,72.28,7.38,56.41,76.92,福岡,福岡,49,13:23
宮島,17,20260620,6R,4,3796,B1,長野　　道臣,0,0,0.16,4.99,34.07,49.45,5.13,32.26,58.06,静岡,静岡,53,13:23
宮島,17,20260620,6R,5,3430,B1,角浜　　　修,0,0,0.17,4.15,24.14,33.33,4.57,28.18,42.73,広島,広島,58,13:23
宮島,17,20260620,6R,6,4069,A1,山本　　修一,1,0,0.18,6.04,42.74,62.90,7.00,41.03,79.49,岡山,岡山,45,13:23
宮島,17,20260620,7R,1,3915,A2,繁野谷　圭介,0,0,0.17,5.42,32.46,54.39,6.19,47.62,61.90,大阪,大阪,52,13:53
宮島,17,20260620,7R,2,3459,B1,中野　　和裕,0,0,0.17,3.56,15.38,24.36,3.11,3.57,21.43,佐賀,佐賀,59,13:53
宮島,17,20260620,7R,3,3458,B1,東　　　健介,0,0,0.16,4.43,20.00,34.29,5.13,34.78,47.83,岡山,熊本,59,13:53
宮島,17,20260620,7R,4,3630,B2,黒田　　誠司,0,0,0.17,3.68,11.67,26.67,3.63,12.50,31.25,静岡,静岡,56,13:53
宮島,17,20260620,7R,5,3664,B1,鈴木　　賢一,0,0,0.17,4.74,26.74,48.84,5.95,50.00,54.55,埼玉,埼玉,56,13:53
宮島,17,20260620,7R,6,3663,A2,木山　　和幸,0,0,0.16,5.67,36.94,57.66,5.68,38.79,58.62,広島,広島,56,13:53
宮島,17,20260620,8R,1,3990,B1,芹澤　　克彦,0,0,0.15,4.87,26.26,42.42,4.79,31.03,41.38,静岡,静岡,47,14:25
宮島,17,20260620,8R,2,3931,B1,黒崎　　竜也,0,0,0.16,5.91,41.38,60.92,5.18,35.29,52.94,三重,三重,50,14:25
宮島,17,20260620,8R,3,4072,A1,森永　　　淳,0,0,0.14,6.78,51.35,60.81,6.73,46.67,66.67,佐賀,佐賀,45,14:25
宮島,17,20260620,8R,4,3544,B2,豊田　　訓靖,0,0,0.21,3.77,15.91,29.55,3.25,12.50,25.00,静岡,静岡,57,14:25
宮島,17,20260620,8R,5,3473,A1,石川　　真二,0,0,0.13,6.09,46.15,61.54,6.40,50.00,65.00,福岡,福岡,56,14:25
宮島,17,20260620,8R,6,3775,B1,泉　　　啓文,0,0,0.17,3.90,17.98,30.34,5.40,33.33,56.67,岡山,岡山,51,14:25
宮島,17,20260620,9R,1,3442,B1,宮武　　英司,0,0,0.16,4.47,19.35,40.32,5.05,20.00,50.00,香川,香川,56,14:57
宮島,17,20260620,9R,2,3912,A2,川原　　正明,0,0,0.14,5.59,39.05,53.33,5.58,41.94,51.61,福井,石川,52,14:57
宮島,17,20260620,9R,3,4035,B1,杉江　　浩明,0,0,0.20,3.94,23.36,35.51,3.78,11.11,22.22,愛知,愛知,47,14:57
宮島,17,20260620,9R,4,3988,A2,古川　　誠之,0,0,0.15,5.75,38.79,58.62,5.35,35.00,45.00,愛知,愛知,47,14:57
宮島,17,20260620,9R,5,3797,B1,岩井　　　繁,0,0,0.19,3.80,15.74,29.63,4.40,21.00,39.00,広島,広島,52,14:57
宮島,17,20260620,9R,6,2878,B1,富山　　弘幸,0,0,0.17,5.22,26.37,54.95,5.34,34.48,48.28,大阪,大阪,67,14:57
宮島,17,20260620,10R,1,3381,B1,滝沢　　芳行,0,0,0.15,5.09,32.22,44.44,4.67,29.63,44.44,埼玉,埼玉,57,15:30
宮島,17,20260620,10R,2,3568,B1,木村　　光宏,0,0,0.17,4.14,22.45,36.73,4.03,26.67,33.33,香川,香川,55,15:30
宮島,17,20260620,10R,3,3740,A1,大澤　　普司,0,0,0.16,6.19,43.70,58.52,5.00,35.71,42.86,群馬,群馬,52,15:30
宮島,17,20260620,10R,4,3563,B1,堤　　　　昇,0,0,0.16,5.17,30.48,49.52,0.00,0.00,0.00,静岡,静岡,56,15:30
宮島,17,20260620,10R,5,3637,B1,齋藤　　和政,0,0,0.18,4.20,21.11,37.78,2.78,0.00,11.11,愛知,愛知,55,15:30
宮島,17,20260620,10R,6,3562,A2,山下　　和彦,0,0,0.16,5.82,42.74,60.68,6.19,40.68,57.63,広島,広島,57,15:30
宮島,17,20260620,11R,1,3911,A2,鈴木　　　猛,0,0,0.16,5.41,36.36,47.93,4.78,11.11,55.56,東京,東京,52,16:03
宮島,17,20260620,11R,2,3898,A1,平田　　忠則,0,0,0.14,6.97,50.50,72.28,7.38,56.41,76.92,福岡,福岡,49,16:03
宮島,17,20260620,11R,3,3825,B1,宮嵜　隆太郎,0,0,0.13,2.96,13.21,16.98,4.20,26.67,46.67,福岡,福岡,52,16:03
宮島,17,20260620,11R,4,3918,A2,深井　　利寿,0,0,0.18,6.59,46.72,69.67,6.38,48.28,65.52,滋賀,滋賀,51,16:03
宮島,17,20260620,11R,5,3744,A1,徳増　　秀樹,0,0,0.13,6.24,44.36,57.89,7.79,75.00,75.00,静岡,静岡,51,16:03
宮島,17,20260620,11R,6,3482,A2,金子　　猛志,0,0,0.16,5.17,33.33,50.00,2.87,0.00,13.33,群馬,群馬,55,16:03
宮島,17,20260620,12R,1,3654,A1,武田　　光史,0,0,0.15,6.76,56.03,68.97,6.79,64.29,78.57,福井,福井,52,16:50
宮島,17,20260620,12R,2,3978,A1,齊藤　　　仁,1,0,0.13,5.93,36.36,55.45,7.06,52.94,70.59,東京,東京,48,16:50
宮島,17,20260620,12R,3,3915,A2,繁野谷　圭介,0,0,0.17,5.42,32.46,54.39,6.19,47.62,61.90,大阪,大阪,52,16:50
宮島,17,20260620,12R,4,3257,A2,田頭　　　実,0,0,0.13,6.46,52.63,64.47,5.40,30.00,60.00,福岡,福岡,59,16:50
宮島,17,20260620,12R,5,3434,B1,松尾　　宣邦,0,0,0.17,4.42,22.68,37.11,5.40,30.00,60.00,福岡,福岡,57,16:50
宮島,17,20260620,12R,6,4156,A2,浜野　　孝志,0,0,0.14,5.02,26.00,47.00,5.75,37.50,50.00,三重,三重,45,16:50
徳山,18,20260620,1R,1,4015,A2,前野　　竜一,0,0,0.16,5.98,39.20,60.80,6.89,49.06,70.75,山口,山口,46,08:44
徳山,18,20260620,1R,2,3761,B1,山本　　光雄,0,0,0.17,5.53,36.26,51.65,5.43,42.86,50.00,滋賀,滋賀,54,08:44
徳山,18,20260620,1R,3,4895,B1,門間　　雄大,0,0,0.15,5.45,28.79,56.06,2.70,0.00,20.00,東京,北海道,35,08:44
徳山,18,20260620,1R,4,4529,B1,嶋　　　義信,0,0,0.15,6.06,44.05,61.90,5.60,30.00,53.33,香川,香川,37,08:44
徳山,18,20260620,1R,5,4006,B1,小野　　勇作,0,0,0.17,5.35,36.54,53.85,5.86,45.45,63.64,佐賀,佐賀,48,08:44
徳山,18,20260620,1R,6,4638,B1,小林　　遼太,0,0,0.19,4.95,30.11,51.61,5.27,33.33,48.48,福岡,福岡,35,08:44
徳山,18,20260620,2R,1,4594,A2,谷川　　祐一,0,0,0.15,5.59,35.42,58.33,6.00,45.45,63.64,滋賀,滋賀,44,09:10
徳山,18,20260620,2R,2,4085,B1,荻野　　裕介,0,0,0.20,5.18,32.84,52.24,6.00,42.86,66.67,東京,東京,46,09:10
徳山,18,20260620,2R,3,4982,B1,中村　　将隆,1,0,0.17,5.08,32.00,53.33,3.53,10.53,36.84,兵庫,兵庫,29,09:10
徳山,18,20260620,2R,4,3627,A2,井上　　恵一,1,0,0.18,5.17,35.24,47.62,4.79,28.57,47.62,福岡,福岡,56,09:10
徳山,18,20260620,2R,5,5005,B1,石田　　貴洋,0,0,0.15,6.47,46.91,66.67,5.46,38.46,53.85,埼玉,埼玉,30,09:10
徳山,18,20260620,2R,6,4398,A1,船岡　洋一郎,0,0,0.14,6.65,48.74,63.87,5.94,25.00,43.75,広島,広島,39,09:10
徳山,18,20260620,3R,1,4535,A1,北山　　康介,1,0,0.14,6.36,44.79,67.71,7.14,58.33,77.78,東京,神奈川,36,09:36
徳山,18,20260620,3R,2,4375,A2,照屋　　厚仁,0,0,0.17,5.97,44.55,63.64,6.00,50.00,50.00,兵庫,大阪,42,09:36
徳山,18,20260620,3R,3,4725,B1,佐竹　　太一,0,0,0.21,5.12,30.26,43.42,3.13,6.25,18.75,兵庫,兵庫,39,09:36
